Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,47337448,175180819,INTERACTIVECORP,INTERACTIVECORP,,555 W 18TH ST FL 4,,NEW YORK,NY,D,After research on the web found possible DUNS,47337448 /175180819,"On hoovers for JUNE DUNS we found company name ""Iac/Interactivecorp. "" and address matches completely   and for MAY DUNS we found company name ""Iac/Interactivecorp "" and address matches completely So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/ Headquarters,Iac/Interactivecorp.,"555 W 18th St
New York, NY 10011-2822, 
United States",214-576-9427 ,47337448 /175180819,
,832442300,122806453,FINRA,FINRA,,9509 KEY WEST AVE,,ROCKVILLE,MD,D,After research on the web found possible DUNS,832442300/122806453,"On hoovers for JUNE DUNS we found company name ""Financial Industry Regulatory Authority, Inc "" and address matches completely   and for MAY DUNS we found company name "" Finra Regulation, Inc."" and address matches completely   So both JUNE and MAY DUNS are considered.",,June/May,Branch/ Headquarters,"Financial Industry Regulatory Authority, Inc.","9509 Key West Ave
Rockville, MD 20850-3329, 
United States",301-590-6500,832442300/122806453,
,49424435,784252178,DIMENSIONAL FUND ADV,DIMENSIONAL FUND ADV,,6300 BEE CAVE RD BLDG 1,,AUSTIN,TX,A,Accepted original DUNS based on input data given,49424435, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same  company name where  find  different address  .,,June,Headquarters,Dimensional Fund Advisors LP,"6300 Fm 2244 Rd Bldg 1
Austin, TX 78746-5833, 
United States",310-395-8005 ,,
,791204550,78787253,LMEG WIRELESS LLC,LMEG WIRELESS LLC,,303 LOUISIANA AVE,,BROOKLYN,NY,A,Accepted original DUNS based on input data given,791204550, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different   company name where  find  different address  .,,June,Single Location,LMEG WIRELESS LLC,"303 Louisiana Ave
Brooklyn, NY 11207-8206, 
United States",718-832-0700 ,,
,124275707,963029272,ORRICK HERRINGTON,ORRICK HERRINGTON,,2121 MAIN ST,,WHEELING,WV,A,Accepted original DUNS based on input data given,124275707, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find not find any result on hoovers.,,June,Branch,"Orrick, Herrington & Sutcliffe, LLP","2121 Main St
Wheeling, WV 26003-2809, 
United States",304-231-2797 ,,
,79120042,132355574,GPM INVESTMENTS LLC,GPM INVESTMENTS LLC,,1410 COMMONWEALTH DR,,WILMINGTON,NC,A,Accepted original DUNS based on input data given,79120042, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same  company name where  find  different address  .,,June,Single Location,"GPM SOUTHEAST, LLC","1410 Commonwealth Dr Ste 202
Wilmington, NC 28403, 
United States",910-796-2994 ,,
,188527162,171817281,NAVTEQ CORP,HERE HOLDING CORP,,425 W RANDOLPH ST,,CHICAGO,IL,A,Accepted original DUNS based on input data given,188527162, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same  company name where  find  different address  .,,June,Headquarters,Here Holding Corporation,"425 W Randolph St
Chicago, IL 60606-1530, 
United States",312-894-7000 ,,
,39545621,64502084,INTERNETMARKETINGSEO,INTERNETMARKETINGSEO,,10620TREENA  ST #250,,SAN DIEGO,,A,Accepted original DUNS based on input data given,39545621, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same  company name where  find  different address  .,,June,Headquarters,"INTERNET MARKETING, INC.","10620 Treena St Ste 250
San Diego, CA 92131-1141, 
United States",866-563-0620 ,,
,46475013,59708356,TPUSA INC,TPUSA INC,,6510SMILLROCKDR #150,,HOLLADAY,,A,Accepted original DUNS based on input data given,46475013, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same  company name where  find  different address  .,,June,Headquarters,"TPUSA, INC.","6510 S Millrock Dr #150
Holladay, UT 84121-4027, 
United States",801-257-5800 ,,
,610111564,832785229,VELOTECH INC,VELOTECH INC,,5741 NE 87TH AVE,,PORTLAND,OR,A,Accepted original DUNS based on input data given,610111564, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different company name where  completely  address matches .,,June,Single Location,VELOTECH INC.,"5741 Ne 87th Ave
Portland, OR 97220-1311, 
United States",503-342-9983 ,,
,102014008,618189443,ELEKTA INC.,ELEKTAINC,,400 PERIMETER CENTER TER NE STE 50,,ATLANTA,GA,A,Accepted original DUNS based on input data given,102014008, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different   company name where  find  different address  .,,June,Single Location,"ELEKTA, INC.","400 Perimeter Center Ter Ne Ste 50
Atlanta, GA 30346-1227, 
United States",770-409-7917 ,,
,79661587,5686080,ZURIXX LLC,ZURIXX LLC,,6465 S 3000 E,,SALT LAKE CITY,UT,A,Accepted original DUNS based on input data given,79661587, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same  company name where  find  different  address .,,June,Single Location,"Zurixx, LLC","6465 S 3000 E Ste 201
Salt Lake City, UT 84121-6974, 
United States",888-987-4991 ,,
,71689668,829999213,NEW YORK UNIVERSITY,NEW YORK UNIVERSITY,,105 E 17TH ST FL 2,,NEW YORK,NY,A,Accepted original DUNS based on input data given,71689668, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different   company name where  find  different address  .,,June,Branch,New York University,"105 E 17th St
New York, NY 10003-2170, 
United States",212-998-2937 ,,
,4251617,78382286,KAO USA INC,KAO USA,,2535 SPRING GROVE AVE,,CINCINNATI,OH,A,Accepted original DUNS based on input data given,4251617, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same company name where  find  different address  .,,June,Headquarters,KAO USA Inc.,"2535 Spring Grove Ave
Cincinnati, OH 45214-1729, 
United States",513-421-1400 ,,
,26467634,60030707,PERKINS COIE LLP,PERKINS COIE LLP,,1111 W JEFFERSON ST,,BOISE,ID,A,Accepted original DUNS based on input data given,26467634, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same company name where  find  different address  .,,June,Branch,Perkins Coie LLP,"1111 W Jefferson St #500
Boise, ID 83702-5383, 
United States",208-343-3434 ,,
,618027424,190086889,HUSQVARNA OUTDOOR,HUSQVARNA OUTDOOR,,9335HARRIS CORNERPKW,,CHARLOTTE,,A,Accepted original DUNS based on input data given,618027424, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could  not find any result on hoovers  .,,June,Headquarters,"Husqvarna Consumer Outdoor Products N.A., Inc.","9335 Harris Corners Pkwy Ste 500
Charlotte, NC 28269-3818, 
United States",704-597-5000 ,,
,20411393,858853153,INTERNATIONAL SOS,INTERNATIONAL SOS,,3600 HORIZON BLVD,,TREVOSE,PA,A,Accepted original DUNS based on input data given,20411393, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could  not find any result on hoovers  .,,June,Headquarters,"INTERNATIONAL SOS ASSISTANCE, INC.","3600 Horizon Blvd Ste 300
Feasterville Trevose, PA 19053-4949, 
United States",215-942-8000 ,,
,50434565,49432982,CANACCORD ADAMS INC.,CANACCORD GENUITY,,350 MADISON AVE,,NEW YORK,NY,A,Accepted original DUNS based on input data given,50434565, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same  company name where  find  different  address .,,June,Branch,Canaccord Genuity Inc.,"350 Madison Ave Fl 8
New York, NY 10017-3723, 
United States",212-759-5191 ,,
,113711795,867094026,NATIONAL CORP,NATIONAL CORP,,365 HERNDON PKWY STE 111,,HERNDON,VA,A,Accepted original DUNS based on input data given,113711795, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same  company name where  find  different  address .,,June,Headquarters,"National Corporate Housing, Inc.","365 Herndon Pkwy Ste 111
Herndon, VA 20170-6235, 
United States",703-464-5700,,
,79696771,832558675,ANNOUNCE MEDIA LLC,GATEWAY MEDIA LLC,,190 CARONDELET PLZ STE 1200,,SAINT LOUIS,MO,A,Accepted original DUNS based on input data given,79696771, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could  not find any result on hoovers  .,,June,Headquarters,"Gateway Media, LLC","190 Carondelet Plz #1200
Saint Louis, MO 63105-3433, 
United States",314-260-4200 ,,
,966520384,50220722,ST LOUIS UNIVERSITY,ST LOUIS UNIVERSITY,,3545 LINDELL BLVD,,SAINT LOUIS,MO,A,Accepted original DUNS based on input data given,966520384, we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find same company name where  partially address matches  .,,June,Single Location,St. Louis University,"3545 Lindell Blvd
Saint Louis, MO 63103-1020, 
United States",314-977-2389 ,,
,70811756,7933299,TASC INC,TASC INC,,100 BRICKSTONE SQ,,ANDOVER,MA,A,Accepted original DUNS based on input data given,70811756,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where complete address not matches.

",,June,Single Location,Ngittasc,"100 Brickstone Sq
Andover, MA 01810-1438, 
United States",978-684-5028 ,,
,78338784,7944580,MCJUNKIN RED MAN COR,MCJUNKIN RED MAN COR,,PO BOX 513,,CHARLESTON,WV,A,Accepted original DUNS based on input data given,78338784,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where complete address not matches.

",,June,Branch,MRC Global (us) Inc.,"835 Hillcrest Dr E, Charleston, WV 25311-1627,  United States",304-348-5211 ,,
,78216165,16975026,UW MEDICINE,UW MEDICINE,,1550 N 115TH ST,,SEATTLE,WA,C,After research on the web found better DUNS,792621385,"As per DUNS number, we could find ""Northwest Hospital Inc "" where company name is different but address is completely matching, we could find different DUNS number on hoovers for our obliger.",http://www.nwhospital.org/aboutus/mapsanddirections.asp,,Branch,Uw Medicine/Northwest,"1550 N 115th St
Seattle, WA 98133-8498, 
United States",206-364-0500 ,792621385,
,829568414,848487760,NFP,NFP,,340MADISON AVE20THFL,,NEW YORK,,D,After research on the web found possible DUNS,829568414 / 848487760,"On hoovers for JUNE DUNS we found company name ""INSTITUTIONAL LIFE SERVICES, LLC."" and address matches completely and for MAY DUNS we found company name ""Nfp Risk Management Services I "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Nfp Advisors," 340 Madison Ave Fl 21
New York, NY 10173-0401,
United States ",212-301-1051 ,829568414 / 848487760,
,70847301,88956800,THALES USA INC,THALES USA INC,,100 W CMMNS BLVD 220,,NEW CASTLE,,A,Accepted original DUNS based on input data given,70847301,we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different company name where address not matches.,,June,Headquarters,Thales Holding Corporation,"100 W CMMONS BLVD, NEW CASTLE, DE",,,
,806229568,129926283,PUTNAM INVESTMENTS,PUTNAM INVESTMENTS,,PO BOX 1553,,ANDOVER,MA,B,After research on the web accept original DUNS,129926283, We could find different company name with JUNE DUNS where address matches partially.For MAY DUNS we could find input company name and address matches.,,May,Branch,"Putnam Investments, LLC"," 7 Shattuck Rd
Andover, MA 01810-2450,
United States ",617-292-1000 ,,
,9284657,36513976,INSULATION SPECIALIS,INSULATION SPECIALIS,,17207 E 21ST ST,,TULSA,OK,D,After research on the web found possible DUNS,9284657/36513976,"On hoovers for JUNE DUNS we found company name "" Specialists of Insulation.  "" and address matches completely and for MAY DUNS we found company name "" Insultion Spcialists Tulsa Inc . "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,"Specialists of Insulation,Insultion Spcialists Tulsa Inc",17207 E 21st St,539-664-4018,9284657/36513976,
,68443447,24174590,INSPIRATO LLC,INSPIRATO LLC,,1637 WAZEE ST,,DENVER,CO,D,After research on the web found possible DUNS,68443447/24174590,"On hoovers for JUNE DUNS we found company name "" .Inspirato LLC  "" and address matches completely and for MAY DUNS we found company name "" Inspirato Tahoe, LLC "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Inspirato LLC-Inspirato Tahoe, LLC","1637 Wazee St Ste 400
Denver, CO 80202-1363, 
United States","303-586-777
",68443447/24174590,
,968123724,21148819,STANDARD CHARTD BK,STANDARD CHARTD BK,,2 GATEWAY 13FL 1302,,NEWARK,,D,After research on the web found possible DUNS,968123724/21148800,"On hoovers for JUNE DUNS we found company name "" Standard Chartered Bank "" and address matches completely and for MAY DUNS we found company name "" Standard Charter Bank "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Single Location,"Standard Chartered Bank,Standard Charter Bank","2 Gateway Ctr Fl 13,2 Gateway Ctr Ste 1301",212-667-0700 ,968123724/21148800,
,42017914,65974644,LF USA INC.,GBG USA INC,,4620 GRANDOVER PKWY,,GREENSBORO,NC,C,After research on the web found better DUNS,78663419,"On hoovers for JUNE DUNS we found company name "" Yangzhou Honghui Environmental Protection Machinery Equipment Co., Ltd. "" and address does not matches  and 
for MAY DUNS we found company name ""GBG USA INC.  "" and address does not matches
After research on web found better dUNS with company name ""GBG USA INC. "" and address matches completely.
",,,BRANCH,GBG USA INC.,"4620 Grandover Pkwy
Greensboro, NC 27407-2944, 
United States",336-500-8000 ,78663419,
,800835196,149053998,KARL STORZ,KARL STORZ,,2515 E GRAND AVE,,EL SEGUNDO,,B,After research on the web accept original DUNS,149053998,We could find different company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches. ,,May,Single Location,"Karl Storz Industrial-America, Inc.","2151 E Grand Ave
El Segundo, CA 90245-5017, 
United States",800-421-0837 ,,
,111970062,1018386,STATE OF ALABAMA,STATE OF ALABAMA,,100 N UNION ST # 220,,MONTGOMERY,AL,B,After research on the web accept original DUNS,1018386,We could find different company name with JUNE DUNS where address matches completely. For MAY DUNS we could find input company name and address matches. ,,May,Single Location,State of Ethics Commission Alabama,"100 N Union St Ste 104
Montgomery, AL 36104-3712, 
United States",334-242-2997 ,,
,179389747,964240829,TRINITY HEALTH SYS,TRINITY HEALTH,,407 3RD STREET,,MINOT,,B,After research on the web accept original DUNS,964240829,We could find same company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches. ,,May,Single Location,Trinity St Joseph Hospital,"407 3rd St Se
Minot, ND 58701-4470, 
United States",701-857-2000 ,,
,78830456,16141967,FORTRESS,FORTRESS,,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,D,After research on the web found possible DUNS,78830456 / 16141967,"On hoovers for JUNE DUNS we found company name ""FORTRESS CREDIT ADVISORS LLC "" and address matches completely and for MAY DUNS we found company name "" Fortress Investment Group LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,FORTRESS INVESTMENT GROUP LLC,"1345 AVENUE OF THE AMERICAS FL 46 , NEW YORK , NY",2127986100,78830456 / 16141967,
,9040288,181679791,JELD WEN INC,JELDWEN INC,,401 HARBOR ISLE BLVD,,KLAMATH FALLS,OR,B,After research on the web accept original DUNS,181679791,We could find different company name with JUNE DUNS where address matches partially.For MAY DUNS we could find input company name and address matches.,,May,Branch,"Jeld-Wen, Inc."," 401 Harbor Isle Blvd
Klamath Falls, OR 97601-1283,
United States ",541-882-3451 ,,
,84660661,64676281,EDISON CHOUEST OFFSH,GALLIANO MARINE,,16201 E MAIN ST,,CUT OFF,LA,D,After research on the web found possible DUNS,84660661,"On hoovers for JUNE DUNS we found company name ""Edison Chouest Offshore, Inc. "" and address matches completely and for MAY DUNS we found company name ""Edison Chouest Offshore, Inc. "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June,Single Location,"Edison Chouest Offshore, Inc.","16201 E MAIN ST, CUT OFF, LA",985-632-7144 ,84660661,
,52018806,186954934,ARES MANAGEMENT LP,ARES MANAGEMENT LLC,,2000AVEOFTHSTARS12FL,,LOS ANGELES,,D,After research on the web found possible DUNS,052018806/186954934,"On hoovers for JUNE DUNS we found company name "" ARES MANAGEMENT, L.P."" and address matches completely and 
for MAY DUNS we found company name ""Ares Management LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Headquarters,"ARES MANAGEMENT, L.P.","2000 Avenue Of The Stars Fl 12
Los Angeles, CA 90067-4700, 
United States",310-201-4100 ,052018806/186954934,
,56050020,93952070,MEDASSETS INC.,MEDASSETS INC,,200 N POINT CTR E,,ALPHARETTA,GA,D,After research on the web found possible DUNS,056050020/093952070,"On hoovers for JUNE DUNS we found company name "" Medassets, Inc."" and address matches completely and 
for MAY DUNS we found company name ""Medassets, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Branch / Headquarters,"Medassets, Inc.","200 N Point Ctr E Ste 200
Alpharetta, GA 30022-8274, 
United States",678-248-8200 ,056050020/093952070,
,79487647,794329896,TRIBUNE PUBLISHING,TRIBUNE PUBLISHING,,435 N MICHIGAN AVE,,CHICAGO,IL,D,After research on the web found possible DUNS,079487647/794329896,"On hoovers for JUNE DUNS we found company name ""Tribune Publishing Company"" and address matches completely and 
for MAY DUNS we found company name ""Tribune Publishing Company, LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Headquarters,Tribune Publishing Company,"435 N. Michigan Ave.
Chicago, IL 60611, 
United States",312-222-9100 ,079487647/794329896,
,79479753,4815887,IMS HEALTH,IMS HEALTH,,1 IMS DR,,PLYMOUTH MEETING,PA,A,Accepted original DUNS based on input data given,79479753,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find  same company name where different address matches.
",,June,Branch,IMS Health Incorporated,"1 Ims Dr
Plymouth Meeting, PA 19462-1722, 
United States",610-834-0800 ,,
,85548373,47758503,MCDERMOTT,BWX TECHNOLOGIES INC,,2016 MOUNT ATHOS RD,,LYNCHBURG,VA,A,Accepted original DUNS based on input data given,85548373,"we could find JUNE DUNS on hoovers with input company name and address matches partially. 
For MAY DUNS we could find  same company name where different address matches.
",,June,Branch,"McDermott Investments, LLC","1570 Mount Athos Rd #50
Lynchburg, VA 24504-5448, 
United States",434-522-6000 ,,
,13612923,831773739,DOOSAN INFRACORE INT,DOOSAN INFRACORE INT,,PO BOX 5556,,BISMARCK,ND,A,Accepted original DUNS based on input data given,13612923,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find  same company name where different address matches.
",,June,Branch,"Doosan Infracore International, Inc.","521 S 22nd St
Bismarck, ND 58504-6100, 
United States",701-222-5000 ,,
,150419575,155521250,UNITED NATURAL FOODS,UNITED NATURAL FOODS,,PO BOX 567,,KEENE,NH,B,After research on the web accept original DUNS,155521250,"We could find same company name with JUNE DUNS where address doesn't  match. 
For MAY DUNS we could find input company name and address matches.

",,May,Branch,"United Natural Foods, Inc","Keene, NH 03431, 
United States",,,
,79824737,65929292,CISCO SYSTEMS INC,CISCO SYSTEM INC,,560 MCCARTHY BLVD,,MILPITAS,CA,D,After research on the web found possible DUNS,079824737/065929292,"On hoovers for JUNE DUNS we found company name ""Cisco Systems, Inc."" and address matches completely and 
for MAY DUNS we found company name ""Cisco Systems, Inc."" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Branch / Branch,"Cisco Systems, Inc.","560 Mccarthy Blvd
Milpitas, CA 95035-7908, 
United States",408-526-4000 ,079824737/065929292,
,79174944,27849561,PREMIER,PREMIER,,13034BALLANTYNE CORP,,PLACE CHARLOTTE,,D,After research on the web found possible DUNS,079174944/027849561,"On hoovers for JUNE DUNS we found company name ""Premier, Inc."" and address matches completely and 
for MAY DUNS we found company name ""PREMIER HEALTHCARE SOLUTIONS, INC."" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Headquarters,"Premier, Inc.","13034 Ballantyne Corporate Pl
Charlotte, NC 28277-1498, 
United States",704-357-0022 ,079174944/027849561,
,38697942,962853656,MITEL NETWORKS INC,MITEL NETWORKS INC,,1146 N ALMA SCHOOL RD,,MESA,AZ,A,Accepted original DUNS based on input data given,38697942,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where different address matches.
",,June,Headquarters,"Mitel Networks, Inc.","1146 N Alma School Rd
Mesa, AZ 85201-3000, 
United States",480-961-9000 ,,
,831766113,84643803,NEUBERGER BERMAN GROUP,NEUBERGER BERMAN GROUP,,605 3RD AVE,,NEW YORK,NY,D,After research on the web found possible DUNS,831766113/084643803,"On hoovers for JUNE DUNS we found company name ""Neuberger Berman Group LLC"" and address matches completely and 
for MAY DUNS we found company name ""Neuberger Berman LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Headquarters,Neuberger Berman Group LLC,"605 3rd Ave
New York, NY 10158-2199, 
United States",212-476-9000 ,831766113/084643803,
,52856671,830443573,WENDYS INTERNATIONAL INC,WENDYS RESTAURANTS,,1 DAVE THOMAS BLVD,,DUBLIN,OH,D,After research on the web found possible DUNS,52856671 / 830443573,"On hoovers for JUNE DUNS we found company name ""WENDY'S RESTAURANTS, LLC "" and address matches completely and for MAY DUNS we found company name "" WENDY'S INTERNATIONAL, LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,"WENDY'S RESTAURANTS, LLC","1 DAVE THOMAS BLVD , DUBLIN , OH",614-764-3100 ,52856671 / 830443573,
,52856671,830443573,WENDYS INTERNATIONAL INC,WENDYS RESTAURANTS,,1 DAVE THOMAS BLVD,,DUBLIN,OH,D,After research on the web found possible DUNS,52856671 / 830443573,"On hoovers for JUNE DUNS we found company name ""WENDY'S RESTAURANTS, LLC "" and address matches completely and for MAY DUNS we found company name "" WENDY'S INTERNATIONAL, LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,"WENDY'S RESTAURANTS, LLC","1 DAVE THOMAS BLVD , DUBLIN , OH",614-764-3100 ,52856671 / 830443573,
,933083750,15287533,K&L GATES,KL GATES,,1 LINCOLN ST,,BOSTON,MA,A,Accepted original DUNS based on input data given,933083750,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name with different address.
",,June,Single Location,K & L Gates LLP,"1 LINCOLN ST, BOSTON,MA",617-261-3119 ,,
,933083750,804126790,K&L GATES,KL GATES,,1 LINCOLN ST,,BOSTON,MA,A,Accepted original DUNS based on input data given,933083750, we could find JUNE DUNS on hoovers with input company name and address.for may duns we could not find any  result on hoovers.,,June,Single Location,K & L Gates LLP,"1 Lincoln St
Boston, MA 02111-2950, 
United States",617-261-3119 ,,
,555909746,2075695,ANDRITZ INC.,ANDRITZ USA INC,,5405 WINDWARD PKWY,,ALPHARETTA,GA,A,Accepted original DUNS based on input data given,555909746,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where  address is different.,,June,Headquarters,ANDRITZ (USA) INC.,"5405 WINDWARD PKWY # 100, ALPHARETTA, GA",770-640-2500 ,,
,29734193,197559029,RETINA HEALTH CENTER,RETINA HEALTH CENTER,,1567 HAYLEY LN STE 101,,FORT MYERS,FL,D,After research on the web found possible DUNS,29734193 / 197559029,"On hoovers for JUNE DUNS we found company name ""Retina Health Ctr"" and address matches completely and for MAY DUNS we found company name ""Retina Health Center, P.L."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,RETINA HEALTH CTR,"1567 HAYLEY LN STE 101, FORT MYERS, FL",239-337-3337 ,29734193 / 197559029,
,22769685,55461479,STARKEY LABORATORIES,STARKEY LABORATORIES,,6600 WASHINGTON AVE S,,EDEN PRAIRIE,MN,D,After research on the web found possible DUNS,22769685 / 55461479,"On hoovers for JUNE DUNS we found company name ""Starkey Laboratory LLCr"" and address matches completely and for MAY DUNS we found company name ""STARKEY LABORATORIES, INC.."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,STARKEY LABORATORY LLC,"6600 WASHINGTON AVE S, EDEN PRAIRIE, MN",952-947-4945 ,22769685 / 55461479,
,961952728,607442428,GAMESTOP,GAMESTOP,,625 WESTPORT PKWY,,GRAPEVINE,TX,D,After research on the web found possible DUNS,961952728 / 607442428,"On hoovers for JUNE DUNS we found company name ""GAMESTOP, INC."" and address matches completely and for MAY DUNS we found company name ""Gamestop Corp."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,"GAMESTOP, INC.","625 WESTPORT PKWY , GRAPEVINE , TX",817-424-2000 ,961952728 / 607442428,
,75238337,84977185,ABSG CONSULTING INC,ABSG CONSULTING INC,,16855 NORTHCHASE DR,,HOUSTON,TX,D,After research on the web found possible DUNS,75238337 / 84977185,"On hoovers for JUNE DUNS we found company name ""ABSG CONSULTING INC."" and address matches completely and for MAY DUNS we found company name ""ABSG CONSULTING INC."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,ABSG CONSULTING INC,"16855 NORTHCHASE DR , HOUSTON , TX",281-673-2800 ,75238337 / 84977185,44710341
,1830835,1709724,TURNER CORP,TURNER CORP,,250 W COURT ST,,CINCINNATI,OH,A,Accepted original DUNS based on input data given,1830835,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name and same address,,June,Branch,"250 W COURT ST STE 300 , CINCINNATI , OH",5137214224,513-721-4224 ,,
,123689531,128221186,FOOTLOCKER INC.,FOOTLOCKER INC,,112 W 34TH ST.3RD FL,,NEW YORK,,D,After research on the web found possible DUNS,123689531 / 128221186 / 602458531,"On hoovers for JUNE DUNS we found company name "" Footlocker.com, Inc."" and address matches completely and for MAY DUNS we found company name ""Foot Locker Sourcing, Inc. "" and address matches completely.After research on web found dUNS with company name ""FOOT LOCKER, INC. "" and address matches completely.",,June/May,Single Location / Single Location / Headquarters,"FOOT LOCKER, INC","112 W 34TH ST , NEW YORK , NY",212-720-3700 ,123689531 / 128221186 / 602458531,
,837667216,71570183,FREMANTLEMEDIA NA,FREMANTLEMEDIA NA,,2900 W ALAMEDA AVE,,BURBANK,CA,D,After research on the web found possible DUNS,837667216 / 71570183,"On hoovers for JUNE DUNS we found company name "" Fremantlemedia North America Inc"" and address matches completely and for MAY DUNS we found company name ""FREMANTLE PRODUCTIONS NORTH AMERICA, INC."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,FREMANTLEMEDIA NORTH AMERICA INC,"2900 W ALAMEDA AVE , BURBANK , CA",818-748-1100 ,837667216 / 71570183,
,33596986,36324049,RELATED COMPANIES LP,RELATED CO LP,,423 W 55TH ST,,NEW YORK,NY,A,Accepted original DUNS based on input data given,33596986,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Branch,"RELATED COMPANIES, L.P., THE","423 W 55TH ST FL 9 , NEW YORK , NY",212-586-0065 ,,36324049
,78783365,115080665,FISHER INVESTMENTS,FISHER INVESTMENTS,,5525 NW FISHER CREEK DR,,CAMAS,WA,A,Accepted original DUNS based on input data given,78783365,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Single Location,FISHER INVESTMENTS,"5700 NW FISHER CREEK DR , CAMAS , WA",650-529-6132 ,,
,71494348,185260916,MEDCENTER ONE BIP,SANFORD BISMARCKBIP,,300 N 7TH ST,,BISMARCK,ND,D,After research on the web found possible DUNS,71494348 / 185260916,"On hoovers for JUNE DUNS we found company name "" SANFORD BISMARCK"" and address matches completely and for MAY DUNS we found company name ""Sanford Bismarck"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,SANFORD BISMARCK,"300 N 7TH ST , BISMARCK , ND ",7013236000,71494348 / 185260916,
